word,2009_freq,2010_freq,2011_freq,2012_freq,2013_freq,2014_freq,2015_freq,2016_freq,2017_freq,2018_freq
untuk,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
visualizac,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phoenixcloud,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gnu,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
shrinking,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
adc,0.0,2.0,0.0,1.0,2.0,1.0,4.0,5.0,7.0,3.0
pcp,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
multipoint,0.0,2.0,4.0,1.0,3.0,2.0,0.0,2.0,3.0,1.0
lprounding,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
hazard,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0
doomsday,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
generalizedk,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
cms,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
textbook,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
statedepend,0.0,2.0,2.0,2.0,0.0,3.0,0.0,4.0,2.0,3.0
ds,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
shel,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
um,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mqam,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ahb,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tour,0.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0
garb,0.0,2.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0
drop,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0
blahutarimoto,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metacognit,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
convey,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
multipacket,0.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
lyapunov,0.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,0.0,2.0
wind,0.0,2.0,2.0,1.0,8.0,2.0,4.0,5.0,2.0,2.0
lambekgrishin,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
polylogarithm,0.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0
mammogram,0.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0
dentrepot,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opaqu,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
delayr,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recirc,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deng,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
asp,0.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,4.0
z2z4linear,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
lanalys,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
must,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
smallworld,0.0,2.0,4.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0
trop,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
ruby,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cpu,0.0,2.0,3.0,1.0,7.0,3.0,1.0,1.0,3.0,2.0
metodo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
scheduled,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0
paid,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tldpc,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
madmx,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
makn,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adult,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
sixpoint,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
zfin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iet,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pt1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zerofind,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multiwav,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seiz,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0
c4isr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onlyknow,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gait,0.0,1.0,1.0,3.0,0.0,4.0,1.0,3.0,4.0,1.0
costsh,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
iax,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
money,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0
jjacob,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chirp,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multialgebra,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spreadspectrum,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
arguda,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
policyfr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coarsest,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
torqu,0.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0
delaymo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oft,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
god,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
monov,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pgrids,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xsb,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synov,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keputus,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
frog,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
maxpl,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvideocast,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
anonimo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gbhash,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
justintim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
kellystrategyproof,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
repairbytransf,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
refereetoolbox,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sa,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
spok,0.0,1.0,4.0,1.0,2.0,0.0,8.0,8.0,7.0,6.0
diffy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
branchandreduc,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
kpair,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tpm,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ftp,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upperlow,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kpi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathloss,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
hammock,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vb,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bagofword,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
electrost,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
threelayer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kelol,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decisionmak,0.0,1.0,2.0,3.0,7.0,4.0,3.0,8.0,4.0,9.0
informationprocess,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
multipleaccesszinterf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eigeninf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
componentsubscrib,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
semicomput,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
timeout,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
gsur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linearchain,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latch,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fiedl,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tranceiv,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
academ,0.0,1.0,1.0,4.0,8.0,7.0,5.0,2.0,7.0,4.0
ricianfad,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burnt,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nary,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
egoc,0.0,1.0,0.0,1.0,1.0,3.0,8.0,4.0,7.0,6.0
maioranamcfarland,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l_pminimization,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enigm,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
retroact,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sicst,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
highsir,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
albopict,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
economicoorganizz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lot,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
amb,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
commutativelik,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
singleinst,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spacev,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chemcloud,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lindeberg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inaccessibilityinsid,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nonnorm,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hypersph,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
embody,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0
ye,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lxg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agaaa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arbitraryneighb,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
analogtoinform,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
noyaux,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appear,0.0,1.0,0.0,2.0,1.0,1.0,7.0,7.0,6.0,5.0
graphduplex,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multistep,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0
anticod,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zerowatermark,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mong,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
mulicriter,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swoopo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knearestneighborgraph,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
userdr,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
solo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
csr,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
vit,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
lnat,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anomo,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
singlevertex,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
memoir,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electrica,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gilbertelliot,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
dummy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
bihomog,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unbias,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0
greentao,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wellorg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mintermtransit,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rak,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
distress,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
mfccdomain,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prewimax,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blink,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
nonground,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2connected,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radix,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
gldpc,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leftinvers,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
softdecod,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
feath,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snorm,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splittings,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
proyek,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
min1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zipperunfold,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
exactmatch,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groupdecod,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
openpc,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
countermodel,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gel,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
ddr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peerassist,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nom,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,8.0,8.0
plethysmograph,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grasp,0.0,1.0,1.0,0.0,2.0,2.0,3.0,7.0,9.0,7.0
wikiopenmathorg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
korm,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deadlockfreedom,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
disconnect,0.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,3.0
hyperprogram,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bitcost,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menunjang,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nonblind,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
trip,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
endow,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
laggard,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flightsoftw,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eehc,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waveleng,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0
balloon,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
eigendecomposit,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
astrogrid,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
espee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpsaccelerometercompass,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multirel,0.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0
urs,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parcel,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
sport,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0
staap,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ldap,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nonslot,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
pron,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
andex,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsvd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e2xlradr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coldstart,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0
infocast,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ofdmmimo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dba,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
poissondirichlet,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multipleperspect,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contextcheck,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fund,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0
right,0.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0
estudio,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
retrograd,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nesvm,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twelf,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
qd1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
packetswitch,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multifrequ,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
forcedirect,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
massiveparallel,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h_infinity,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nanosc,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
multiplesymbol,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
psim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pitfal,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
mhd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mlet,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exhaust,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0
roundtrip,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
glauberlik,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
applicationlay,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
reseau,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
incorrect,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccorrel,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
storetor,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
storeandforward,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
homoph,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
nsp,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
gpsins,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
computac,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ign,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0
alternationtrad,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demonst,0.0,1.0,2.0,0.0,1.0,1.0,9.0,6.0,4.0,9.0
rdfviews,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
finitedimend,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
swot,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2d3d,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
inputrestrict,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparsityinduc,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
autoplot,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniprotkb,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
lsh,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
aprior,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
videoon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ostbc,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
btrees,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lego,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
perfus,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
onboard,0.0,1.0,0.0,2.0,1.0,1.0,0.0,6.0,1.0,0.0
durationless,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacobsth,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bpsk,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
ndegr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liouvil,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nemo,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
inquir,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulationcheck,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multiperiod,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
commoun,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sant,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tech,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
evas,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0
enjeux,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
